Time [s],Value,Parity Error,Framing Error
41.349353833333332,0x22,,
41.357072000000002,0x55,,
41.358114333333333,0x01,,
41.359365083333330,0x0C,,
41.360407333333335,0x00,,
41.361449666666665,0xFE,,
41.362491916666670,0x10,,
41.363534166666668,0x21,,
41.364576499999998,0xC0,,
41.365618750000003,0x00,,
41.366765333333333,0x1A,,
41.367807583333331,0x00,,
41.368849916666669,0x04,,
41.369892166666666,0x30,,
41.370934499999997,0x00,,
41.371976750000002,0x00,,
41.373019083333332,0x07,,
41.374061333333330,0x32,,
41.375103666666668,0xE8,,
41.384011833333332,0x01,,
41.385055999999999,0x07,,
41.386099916666666,0x00,,
41.387143916666666,0x10,,
41.388187750000000,0x21,,
41.389231750000000,0xFE,,
41.390275666666668,0x90,,
41.391319583333335,0x00,,
41.392363500000002,0x1A,,
41.393407416666669,0x00,,
41.394451333333336,0x0E,,
41.395495250000003,0x65,,
41.405330083333332,0x55,,
41.406372333333330,0x01,,
41.407623083333334,0x0A,,
41.408665416666665,0x00,,
41.409707666666669,0xFE,,
41.410750000000000,0x10,,
41.411792249999998,0x21,,
41.412834583333336,0xC2,,
41.413876833333333,0x00,,
41.414919166666664,0x1B,,
41.416065666666668,0x00,,
41.417212166666665,0x02,,
41.418254500000003,0x50,,
41.419296750000001,0x0B,,
41.420339083333332,0xD2,,
41.421381333333336,0x61,,
41.427647833333332,0x01,,
41.428691999999998,0x12,,
41.429735999999998,0x00,,
41.430779916666665,0x10,,
41.431823833333333,0x21,,
41.432867750000000,0xFE,,
41.433911666666667,0x86,,
41.434955583333334,0x00,,
41.435999500000001,0x1B,,
41.437043416666668,0x00,,
41.438087333333335,0x0A,,
41.439131250000003,0x50,,
41.440175166666670,0x0B,,
41.441219083333330,0x00,,
41.442263083333330,0x00,,
41.443306999999997,0x00,,
41.444350916666664,0x00,,
41.445394833333332,0x20,,
41.446438749999999,0x04,,
41.447482666666666,0x00,,
41.448526583333333,0x10,,
41.449570500000000,0x30,,
41.450614416666667,0xA9,,
41.451658333333334,0xAD,,
41.459529166666670,0x55,,
41.460571416666667,0x01,,
41.461822166666664,0x0C,,
41.462864500000002,0x00,,
41.463906750000000,0xFE,,
41.464949083333330,0x10,,
41.466095583333335,0x21,,
41.467137833333332,0xC0,,
41.468180166666670,0x00,,
41.469222416666668,0x1C,,
41.470264749999998,0x00,,
41.471307000000003,0x04,,
41.472349333333334,0x30,,
41.473391583333331,0x10,,
41.474433916666669,0x21,,
41.475476166666667,0x00,,
41.476726916666664,0x08,,
41.477769250000001,0x45,,
41.478811499999999,0x2C,,
41.487986666666664,0x01,,
41.489030833333331,0x07,,
41.490074749999998,0x00,,
41.491118666666665,0x10,,
41.492162583333332,0x21,,
41.493206499999999,0xFE,,
41.494250416666667,0x90,,
41.495294333333334,0x00,,
41.496338250000001,0x1C,,
41.497382250000001,0x00,,
41.498426166666668,0x0D,,
41.499470083333335,0xC5,,
41.506953333333335,0x55,,
41.507995666666666,0x01,,
41.509246416666670,0x0A,,
41.510288666666668,0x00,,
41.511330999999998,0xFE,,
41.512373250000003,0x10,,
41.513415583333334,0x21,,
41.514457833333331,0xC2,,
41.515500166666669,0x00,,
41.516855083333333,0x1D,,
41.518001666666663,0x00,,
41.519043916666668,0x02,,
41.520086249999999,0x50,,
41.521128500000003,0x0B,,
41.522170833333334,0x5A,,
41.523213083333331,0x61,,
41.529117249999999,0x01,,
41.530161416666665,0x12,,
41.531205333333332,0x00,,
41.532249250000000,0x10,,
41.533293166666667,0x21,,
41.534337083333334,0xFE,,
41.535381000000001,0x86,,
41.536424916666668,0x00,,
41.537468916666668,0x1D,,
41.538512833333336,0x00,,
41.539556750000003,0x0A,,
41.540600666666670,0x50,,
41.541644583333330,0x0B,,
41.542688499999997,0x00,,
41.543732416666664,0x00,,
41.544776333333331,0x00,,
41.545820249999998,0x00,,
41.546864166666666,0x00,,
41.547908083333333,0x00,,
41.548952000000000,0x00,,
41.549995916666667,0x00,,
41.551039916666667,0xEB,,
41.552083833333334,0xA6,,
41.559797500000002,0x55,,
41.560839750000000,0x01,,
41.561882083333330,0x0C,,
41.562924333333335,0x00,,
41.563966666666666,0xFE,,
41.565008916666663,0x10,,
41.566155416666668,0x21,,
41.567301999999998,0xC0,,
41.568344250000003,0x00,,
41.569386583333333,0x1E,,
41.570428833333331,0x00,,
41.571471083333336,0x04,,
41.572513416666666,0x30,,
41.573555749999997,0x00,,
41.574598000000002,0x00,,
41.575640249999999,0x08,,
41.576682583333330,0x37,,
41.577829083333334,0x2C,,
41.585906666666666,0x01,,
41.586950833333333,0x07,,
41.587994750000000,0x00,,
41.589038750000000,0x10,,
41.590082666666667,0x21,,
41.591126583333335,0xFE,,
41.592170500000002,0x90,,
41.593214416666669,0x00,,
41.594258333333336,0x1E,,
41.595302250000003,0x00,,
41.596346166666663,0x0C,,
41.597390083333330,0xA5,,
41.604928666666666,0x55,,
41.605970916666664,0x01,,
41.607221666666668,0x0A,,
41.608263999999998,0x00,,
41.609306250000003,0xFE,,
41.610348583333334,0x10,,
41.611390833333331,0x21,,
41.612433166666669,0xC2,,
41.613475416666667,0x00,,
41.614517749999997,0x1F,,
41.615560000000002,0x00,,
41.616914999999999,0x02,,
41.618061500000003,0x50,,
41.619103833333334,0x0B,,
41.620146083333331,0x23,,
41.621188416666669,0xA1,,
41.627037250000001,0x01,,
41.628081416666667,0x12,,
41.629125416666668,0x00,,
41.630169333333335,0x10,,
41.631213250000002,0x21,,
41.632257166666669,0xFE,,
41.633301083333336,0x86,,
41.634345000000003,0x00,,
41.635388916666663,0x1F,,
41.636432833333330,0x00,,
41.637476749999998,0x0A,,
41.638520666666665,0x50,,
41.639564583333332,0x0B,,
41.640608499999999,0x00,,
41.641652416666666,0x00,,
41.642696416666666,0x00,,
41.643740333333334,0x00,,
41.644784250000001,0x20,,
41.645828166666668,0x04,,
41.646872083333335,0x00,,
41.647916000000002,0x10,,
41.648959916666669,0x30,,
41.650003833333336,0xA7,,
41.651047749999996,0x29,,
41.658815083333330,0x55,,
41.659857333333335,0x01,,
41.660899666666666,0x0C,,
41.661941916666663,0x00,,
41.662984250000001,0xFE,,
41.664026499999999,0x10,,
41.665068833333336,0x21,,
41.666215333333334,0xC0,,
41.667257583333331,0x00,,
41.668299916666669,0x20,,
41.669342166666667,0x00,,
41.670384499999997,0x04,,
41.671426750000002,0x30,,
41.672469083333333,0x10,,
41.673511333333330,0x21,,
41.674553666666668,0x00,,
41.675595916666666,0x09,,
41.676846666666670,0x78,,
41.677889000000000,0xEF,,
41.686540916666665,0x01,,
41.687585083333332,0x07,,
41.688628999999999,0x00,,
41.689672916666666,0x10,,
41.690716833333333,0x21,,
41.691760833333333,0xFE,,
41.692804750000001,0x90,,
41.693848666666668,0x00,,
41.694892583333335,0x20,,
41.695936500000002,0x00,,
41.696980416666669,0x1C,,
41.698024333333336,0xC5,,
41.705509666666664,0x55,,
41.706551916666669,0x01,,
41.707802666666666,0x0A,,
41.708844999999997,0x00,,
41.709887250000001,0xFE,,
41.710929583333332,0x10,,
41.711971833333337,0x21,,
41.713014166666667,0xC2,,
41.714056416666665,0x00,,
41.715098750000003,0x21,,
41.716245250000000,0x00,,
41.717391749999997,0x02,,
41.718434083333335,0x50,,
41.719476333333333,0x0B,,
41.720518666666663,0x0A,,
41.721560916666668,0x64,,
41.727671500000000,0x01,,
41.728715666666666,0x12,,
41.729759583333333,0x00,,
41.730803500000000,0x10,,
41.731847500000001,0x21,,
41.732891416666668,0xFE,,
41.733935333333335,0x86,,
41.734979250000002,0x00,,
41.736023166666669,0x21,,
41.737067083333336,0x00,,
41.738111000000004,0x0A,,
41.739154916666664,0x50,,
41.740198833333331,0x0B,,
41.741242749999998,0x00,,
41.742286666666665,0x00,,
41.743330583333332,0x00,,
41.744374499999999,0x00,,
41.745418500000000,0x00,,
41.746462416666667,0x00,,
41.747506333333334,0x00,,
41.748550250000001,0x00,,
41.749594166666668,0xBB,,
41.750638083333335,0x9A,,
41.758353749999998,0x55,,
41.759396083333336,0x01,,
41.760438333333333,0x0C,,
41.761480666666664,0x00,,
41.762522916666668,0xFE,,
41.763565249999999,0x10,,
41.764607499999997,0x21,,
41.765649833333335,0xC0,,
41.766900583333332,0x00,,
41.767942833333336,0x22,,
41.768985166666667,0x00,,
41.770027416666665,0x04,,
41.771069750000002,0x30,,
41.772112000000000,0x00,,
41.773154333333331,0x00,,
41.774196583333335,0x09,,
41.775238916666666,0x0A,,
41.776385416666663,0xEF,,
41.785296083333336,0x01,,
41.786340250000002,0x07,,
41.787384166666669,0x00,,
41.788428083333336,0x10,,
41.789472000000004,0x21,,
41.790515999999997,0xFE,,
41.791559916666664,0x90,,
41.792603833333331,0x00,,
41.793647749999998,0x22,,
41.794691666666665,0x00,,
41.795735583333332,0x1D,,
41.796779500000000,0xA5,,
41.804631499999999,0x55,,
41.805673749999997,0x01,,
41.806924500000001,0x0A,,
41.807966833333332,0x00,,
41.809009083333336,0xFE,,
41.810051416666667,0x10,,
41.811093666666665,0x21,,
41.812136000000002,0xC2,,
41.813178250000000,0x00,,
41.814220583333331,0x23,,
41.815262833333335,0x00,,
41.816409333333333,0x02,,
41.817451666666663,0x50,,
41.818493916666668,0x0B,,
41.819536249999999,0x73,,
41.820578500000003,0xA4,,
41.826426666666670,0x01,,
41.827470833333336,0x12,,
41.828514749999997,0x00,,
41.829558749999997,0x10,,
41.830602666666664,0x21,,
41.831646583333331,0xFE,,
41.832690499999998,0x86,,
41.833734416666665,0x00,,
41.834778333333333,0x23,,
41.835822250000000,0x00,,
41.836866166666667,0x0A,,
41.837910083333334,0x50,,
41.838954000000001,0x0B,,
41.839997916666668,0x00,,
41.841041833333335,0x00,,
41.842085833333336,0x00,,
41.843129750000003,0x00,,
41.844173666666670,0x20,,
41.845217583333330,0x04,,
41.846261499999997,0x00,,
41.847305416666664,0x10,,
41.848349333333331,0x30,,
41.849393249999999,0xF7,,
41.850437166666666,0x15,,
41.858413666666664,0x55,,
41.859455916666668,0x01,,
41.860706666666665,0x0C,,
41.861749000000003,0x00,,
41.862791250000001,0xFE,,
41.863833583333331,0x10,,
41.864875833333336,0x21,,
41.865918166666667,0xC0,,
41.866960416666664,0x00,,
41.868002750000002,0x24,,
41.869045000000000,0x00,,
41.870087249999997,0x04,,
41.871129583333335,0x30,,
41.872171916666666,0x10,,
41.873214166666664,0x21,,
41.874256500000001,0x00,,
41.875298749999999,0x0B,,
41.876445250000003,0xBC,,
41.877487583333334,0xEE,,
41.885930333333334,0x01,,
41.886974500000001,0x07,,
41.888018416666668,0x00,,
41.889062333333335,0x10,,
41.890106250000002,0x21,,
41.891150166666669,0xFE,,
41.892194166666670,0x90,,
41.893238083333337,0x00,,
41.894281999999997,0x24,,
41.895325916666664,0x00,,
41.896369833333331,0x1E,,
41.897413749999998,0x10,,
41.898457666666665,0x25,,
41.905942083333336,0x55,,
41.906984416666667,0x01,,
41.908026666666665,0x0A,,
41.909069000000002,0x00,,
41.910111250000000,0xFE,,
41.911153583333331,0x10,,
41.912195833333335,0x21,,
41.913238166666666,0xC2,,
41.914280416666664,0x00,,
41.915322750000001,0x25,,
41.916469249999999,0x00,,
41.917511500000003,0x02,,
41.918553833333334,0x50,,
41.919596083333332,0x0B,,
41.920638416666669,0xFB,,
41.921680666666667,0xA4,,
41.928104833333336,0x01,,
41.929149000000002,0x12,,
41.930192916666670,0x00,,
41.931236833333337,0x10,,
41.932280833333330,0x21,,
41.933324749999997,0xFE,,
41.934368666666664,0x86,,
41.935412583333331,0x00,,
41.936456499999998,0x25,,
41.937500416666666,0x00,,
41.938544333333333,0x0A,,
41.939588250000000,0x50,,
41.940632166666667,0x0B,,
41.941676083333334,0x00,,
41.942720000000001,0x00,,
41.943763916666668,0x00,,
41.944807916666669,0x00,,
41.945851833333336,0x00,,
41.946895750000003,0x00,,
41.947939666666670,0x00,,
41.948983583333330,0x00,,
41.950027499999997,0xB5,,
41.951071416666665,0x1E,,
41.958786250000003,0x55,,
41.959828500000000,0x01,,
41.960870833333331,0x0C,,
41.961913083333336,0x00,,
41.962955333333333,0xFE,,
41.963997666666664,0x10,,
41.965040000000002,0x21,,
41.966082249999999,0xC0,,
41.967124499999997,0x00,,
41.968166833333335,0x26,,
41.969209083333332,0x00,,
41.970251416666663,0x04,,
41.971293666666668,0x30,,
41.972335999999999,0x00,,
41.973378250000003,0x00,,
41.974420583333334,0x0B,,
41.975462833333332,0xCE,,
41.976713583333336,0xEE,,
41.984894333333337,0x01,,
41.985938500000003,0x07,,
41.986982416666663,0x00,,
41.988026333333330,0x10,,
41.989070249999997,0x21,,
41.990114166666665,0xFE,,
41.991158083333332,0x90,,
41.992201999999999,0x00,,
41.993245916666666,0x26,,
41.994289833333333,0x00,,
41.995333750000000,0x1F,,
41.996377666666667,0x65,,
42.004334333333333,0x55,,
42.005376583333330,0x01,,
42.006523083333335,0x0A,,
42.007565416666665,0x00,,
42.008607666666670,0xFE,,
42.009650000000001,0x10,,
42.010692249999998,0x21,,
42.011734583333336,0xC2,,
42.012776833333334,0x00,,
42.013819166666664,0x27,,
42.014861416666669,0x00,,
42.015903750000000,0x02,,
42.017154499999997,0x50,,
42.018301000000001,0x0B,,
42.019343249999999,0x82,,
42.020385583333336,0x64,,
42.026024916666664,0x01,,
42.027069083333330,0x12,,
42.028112999999998,0x00,,
42.029156916666665,0x10,,
42.030200833333332,0x21,,
42.031244749999999,0xFE,,
42.032288666666666,0x86,,
42.033332583333333,0x00,,
42.034376500000000,0x27,,
42.035420416666668,0x00,,
42.036464333333335,0x0A,,
42.037508333333335,0x50,,
42.038552250000002,0x0B,,
42.039596166666669,0x00,,
42.040640083333336,0x00,,
42.041683999999997,0x00,,
42.042727916666664,0x00,,
42.043771833333331,0x20,,
42.044815749999998,0x04,,
42.045859666666665,0x00,,
42.046903583333332,0x10,,
42.047947499999999,0x30,,
42.048991416666667,0xF9,,
42.050035416666667,0x91,,
42.057907999999998,0x55,,
42.058950333333335,0x01,,
42.060201083333332,0x0C,,
42.061243333333330,0x00,,
42.062285666666668,0xFE,,
42.063327916666665,0x10,,
42.064370250000003,0x21,,
42.065412500000001,0xC2,,
42.066558999999998,0x00,,
42.067601333333336,0x28,,
42.068643583333333,0x00,,
42.069685916666664,0x04,,
42.070728166666669,0x50,,
42.071770500000000,0x02,,
42.072812749999997,0x00,,
42.073855083333335,0x0C,,
42.074897333333332,0xC6,,
42.075939666666663,0x4C,,
42.084693416666667,0x01,,
42.085737583333334,0x12,,
42.086781500000001,0x00,,
42.087825416666668,0x10,,
42.088869333333335,0x21,,
42.089913250000002,0xFE,,
42.090957166666669,0x86,,
42.092001083333336,0x00,,
42.093044999999996,0x28,,
42.094088916666664,0x00,,
42.095132916666664,0x0A,,
42.096176833333331,0x50,,
42.097220749999998,0x02,,
42.098264666666665,0x00,,
42.099308583333332,0x03,,
42.100352500000000,0x00,,
42.101396416666667,0x0C,,
42.102440333333334,0x00,,
42.103484250000001,0x00,,
42.104528166666668,0x00,,
42.105572083333335,0x00,,
42.106616083333336,0xEF,,
42.107660000000003,0x02,,
42.115963583333333,0x55,,
42.117005916666663,0x01,,
42.118048166666668,0x24,,
42.119194749999998,0x00,,
42.120237000000003,0xFE,,
42.121279250000001,0x10,,
42.122321583333331,0x21,,
42.123363833333336,0xC0,,
42.124406166666667,0x00,,
42.125448416666664,0x29,,
42.126595000000002,0x00,,
42.127637249999999,0x1C,,
42.128679583333330,0x20,,
42.129721833333335,0x02,,
42.130764166666665,0x00,,
42.131806416666670,0x0C,,
42.132848666666668,0x00,,
42.133890999999998,0x78,,
42.134933166666670,0x00,,
42.135975583333334,0x0A,,
42.137122083333331,0x10,,
42.138164416666669,0x21,,
42.139206666666666,0xF8,,
42.140248999999997,0x32,,
42.141291250000002,0x30,,
42.142333583333333,0x2E,,
42.143375833333330,0x30,,
42.144418166666668,0x35,,
42.145460416666666,0x2E,,
42.146606916666670,0x32,,
42.147649250000001,0x30,,
42.148691499999998,0x32,,
42.149733833333336,0x34,,
42.150776083333334,0x20,,
42.151818416666664,0x20,,
42.152860666666669,0x32,,
42.153903000000000,0x31,,
42.154945249999997,0x3A,,
42.155987583333335,0x31,,
42.157134083333332,0x39,,
42.158176333333330,0x00,,
42.159218666666668,0xA5,,
42.160260916666665,0xCE,,
42.169042416666670,0x01,,
42.170086583333337,0x07,,
42.171130499999997,0x00,,
42.172174416666664,0x10,,
42.173218333333331,0x21,,
42.174262333333331,0xFE,,
42.175306249999998,0x90,,
42.176350166666666,0x00,,
42.177394083333333,0x29,,
42.178438000000000,0x00,,
42.179481916666667,0x1A,,
42.180525833333334,0x95,,
42.188715500000001,0x55,,
42.189757749999998,0x01,,
42.190800083333336,0x24,,
42.191842333333334,0x00,,
42.192884666666664,0xFE,,
42.193926916666669,0x10,,
42.194969166666667,0x21,,
42.196011499999997,0xC0,,
42.197158000000002,0x00,,
42.198200333333332,0x2A,,
42.199242583333330,0x00,,
42.200284916666668,0x1C,,
42.201327166666665,0x20,,
42.202369500000003,0x04,,
42.203411750000001,0x00,,
42.204454083333331,0x0C,,
42.205496333333336,0x00,,
42.206642833333333,0x00,,
42.207685166666664,0x00,,
42.208727416666669,0x1E,,
42.209769750000000,0x00,,
42.210811999999997,0x78,,
42.211854333333335,0x00,,
42.212896583333333,0x0A,,
42.213938916666663,0x00,,
42.214981166666668,0x00,,
42.216023499999999,0x00,,
42.217274250000003,0x00,,
42.218420750000000,0x00,,
42.219462999999998,0x0C,,
42.220505333333335,0x00,,
42.221547583333333,0x20,,
42.222589916666664,0x00,,
42.223632166666668,0x00,,
42.224674499999999,0x00,,
42.225716749999997,0x00,,
42.226759083333334,0x00,,
42.227801333333332,0x00,,
42.229052083333336,0x00,,
42.230094416666667,0x00,,
42.231136666666664,0x0C,,
42.232179000000002,0x5B,,
42.240237999999998,0x01,,
42.241282166666664,0x07,,
42.242326083333332,0x00,,
42.243369999999999,0x10,,
42.244413916666666,0x21,,
42.245457916666666,0xFE,,
42.246501833333333,0x90,,
42.247545750000000,0x00,,
42.248589666666668,0x2A,,
42.249633583333335,0x00,,
42.250677500000002,0x1A,,
42.251721416666669,0x65,,
42.259903916666666,0x55,,
42.260946166666663,0x01,,
42.262196916666667,0x0C,,
42.263239249999998,0x00,,
42.264281500000003,0xFE,,
42.265323833333333,0x10,,
42.266366083333331,0x21,,
42.267616833333335,0xC0,,
42.268659166666666,0x00,,
42.269701416666663,0x2B,,
42.270743666666668,0x00,,
42.271785999999999,0x04,,
42.272828333333337,0x30,,
42.273870583333334,0x10,,
42.274912833333332,0x21,,
42.275955166666670,0x00,,
42.277205916666666,0x28,,
42.278248166666664,0x02,,
42.279290500000002,0x37,,
42.288049749999999,0x01,,
42.289093916666666,0x07,,
42.290137833333333,0x00,,
42.291181750000000,0x10,,
42.292225666666667,0x21,,
42.293269583333334,0xFE,,
42.294313500000001,0x90,,
42.295357416666668,0x00,,
42.296401333333336,0x2B,,
42.297445250000003,0x00,,
42.298489166666670,0x1B,,
42.299533166666670,0xF5,,
42.307015416666665,0x55,,
42.308057666666670,0x01,,
42.309308416666667,0x0A,,
42.310350749999998,0x00,,
42.311393000000002,0xFE,,
42.312435333333333,0x10,,
42.313477583333331,0x21,,
42.314519916666669,0xC2,,
42.315562166666666,0x00,,
42.316708749999997,0x2C,,
42.317751000000001,0x00,,
42.318793333333332,0x02,,
42.319835583333337,0x50,,
42.320877916666667,0x0B,,
42.321920166666665,0x27,,
42.322962416666670,0xA5,,
42.329180333333333,0x01,,
42.330224500000000,0x12,,
42.331268416666667,0x00,,
42.332312333333334,0x10,,
42.333356250000001,0x21,,
42.334400166666668,0xFE,,
42.335444083333336,0x86,,
42.336488000000003,0x00,,
42.337531916666670,0x2C,,
42.338575833333330,0x00,,
42.339619749999997,0x0A,,
42.340663749999997,0x50,,
42.341707666666665,0x0B,,
42.342751583333332,0x00,,
42.343795499999999,0x00,,
42.344839416666666,0x00,,
42.345883333333333,0x00,,
42.346927250000000,0x00,,
42.347971166666667,0x00,,
42.349015083333335,0x00,,
42.350059000000002,0x00,,
42.351102916666669,0xA8,,
42.352146916666669,0xD7,,
42.359963749999999,0x55,,
42.361110250000003,0x01,,
42.362256750000000,0x0C,,
42.363299083333331,0x00,,
42.364341416666669,0xFE,,
42.365383666666666,0x10,,
42.366425999999997,0x21,,
42.367468250000002,0xC0,,
42.368510583333332,0x00,,
42.369552833333330,0x2D,,
42.370595166666668,0x00,,
42.371637416666665,0x04,,
42.372679666666670,0x30,,
42.373722000000001,0x00,,
42.374764249999998,0x00,,
42.375806583333336,0x28,,
42.376953083333333,0x35,,
42.378203833333330,0xF7,,
42.386804916666669,0x01,,
42.387849083333336,0x07,,
42.388893000000003,0x00,,
42.389936916666670,0x10,,
42.390980833333330,0x21,,
42.392024749999997,0xFE,,
42.393068666666665,0x90,,
42.394112583333332,0x00,,
42.395156499999999,0x2D,,
42.396200416666666,0x00,,
42.397244416666666,0x18,,
42.398288333333333,0x55,,
42.406241500000000,0x55,,
42.407283749999998,0x01,,
42.408534500000002,0x0A,,
42.409576749999999,0x00,,
42.410619083333330,0xFE,,
42.411661333333335,0x10,,
42.412703666666665,0x21,,
42.413745916666670,0xC2,,
42.414788250000001,0x00,,
42.415830499999998,0x2E,,
42.416977083333336,0x00,,
42.418331999999999,0x02,,
42.419374333333330,0x50,,
42.420416583333335,0x0B,,
42.421458916666666,0x5E,,
42.422501166666663,0x65,,
42.427935499999997,0x01,,
42.428979666666663,0x12,,
42.430023583333330,0x00,,
42.431067499999997,0x10,,
42.432111416666665,0x21,,
42.433155333333332,0xFE,,
42.434199249999999,0x86,,
42.435243166666666,0x00,,
42.436287083333333,0x2E,,
42.437331083333333,0x00,,
42.438375000000001,0x0A,,
42.439418916666668,0x50,,
42.440462833333335,0x0B,,
42.441506750000002,0x00,,
42.442550666666669,0x00,,
42.443594583333336,0x00,,
42.444638500000003,0x00,,
42.445682416666664,0x20,,
42.446726333333331,0x04,,
42.447770249999998,0x00,,
42.448814166666665,0x10,,
42.449858166666665,0x30,,
42.450902083333332,0xE4,,
42.451946000000000,0x58,,
42.459710916666666,0x55,,
42.460753250000003,0x01,,
42.461899750000001,0x0C,,
42.462942083333331,0x00,,
42.463984333333336,0xFE,,
42.465026666666667,0x10,,
42.466068916666664,0x21,,
42.467319666666668,0xC0,,
42.468361999999999,0x00,,
42.469404249999997,0x2F,,
42.470446500000001,0x00,,
42.471488833333332,0x04,,
42.472531083333337,0x30,,
42.473573416666667,0x10,,
42.474615666666665,0x21,,
42.475658000000003,0x00,,
42.476804500000000,0x29,,
42.477846833333331,0x86,,
42.478889083333335,0x37,,
42.487439166666668,0x01,,
42.488483333333335,0x07,,
42.489527250000002,0x00,,
42.490571166666669,0x10,,
42.491615083333336,0x21,,
42.492659000000003,0xFE,,
42.493702916666663,0x90,,
42.494746833333330,0x00,,
42.495790749999998,0x2F,,
42.496834666666665,0x00,,
42.497878583333332,0x19,,
42.498922499999999,0x35,,
42.506405583333333,0x55,,
42.507552083333330,0x01,,
42.508594333333335,0x0A,,
42.509636666666665,0x00,,
42.510678916666670,0xFE,,
42.511721250000001,0x10,,
42.512763499999998,0x21,,
42.513805833333336,0xC2,,
42.514848083333334,0x00,,
42.515890416666664,0x30,,
42.517036916666669,0x00,,
42.518391916666666,0x02,,
42.519434083333330,0x50,,
42.520476500000001,0x0B,,
42.521518749999998,0xF6,,
42.522561083333336,0x67,,
42.528569750000003,0x01,,
42.529613916666669,0x12,,
42.530657833333336,0x00,,
42.531701750000003,0x10,,
42.532745666666663,0x21,,
42.533789583333331,0xFE,,
42.534833499999998,0x86,,
42.535877416666665,0x00,,
42.536921333333332,0x30,,
42.537965249999999,0x00,,
42.539009166666666,0x0A,,
42.540053166666667,0x50,,
42.541097083333334,0x0B,,
42.542141000000001,0x00,,
42.543184916666668,0x00,,
42.544228833333335,0x00,,
42.545272750000002,0x00,,
42.546316666666669,0x00,,
42.547360583333337,0x00,,
42.548404499999997,0x00,,
42.549448416666664,0x00,,
42.550492333333331,0x87,,
42.551536249999998,0x8B,,
42.559249666666666,0x55,,
42.560291916666664,0x01,,
42.561438500000001,0x0C,,
42.562480749999999,0x00,,
42.563523083333337,0xFE,,
42.564565333333334,0x10,,
42.565607666666665,0x21,,
42.566649916666670,0xC0,,
42.567796416666667,0x00,,
42.568838749999998,0x31,,
42.569881083333335,0x00,,
42.570923416666666,0x04,,
42.571965583333331,0x30,,
42.573007916666668,0x00,,
42.574050166666666,0x00,,
42.575092499999997,0x29,,
42.576134750000001,0x29,,
42.577385583333331,0xF6,,
42.585359166666670,0x01,,
42.586403333333337,0x07,,
42.587447249999997,0x00,,
42.588491166666664,0x10,,
42.589535083333331,0x21,,
42.590578999999998,0xFE,,
42.591622916666665,0x90,,
42.592666916666666,0x00,,
42.593710833333333,0x31,,
42.594754750000000,0x00,,
42.595798666666667,0x10,,
42.596842583333334,0x30,,
42.597886500000001,0x95,,
42.605318916666668,0x55,,
42.606361166666666,0x01,,
42.607403499999997,0x0A,,
42.608445750000001,0x00,,
42.609488083333332,0xFE,,
42.610530333333337,0x10,,
42.611572666666667,0x21,,
42.612614916666665,0xC2,,
42.613657250000003,0x00,,
42.614699500000000,0x32,,
42.615741833333331,0x00,,
42.616888333333335,0x02,,
42.617930583333333,0x50,,
42.618972916666664,0x0B,,
42.620015166666668,0x8F,,
42.621057499999999,0xA7,,
42.627533666666665,0x01,,
42.628577833333331,0x12,,
42.629621749999998,0x00,,
42.630665666666665,0x10,,
42.631709583333333,0x21,,
42.632753583333333,0xFE,,
42.633797500000000,0x86,,
42.634841416666667,0x00,,
42.635885333333334,0x32,,
42.636929250000001,0x00,,
42.637973166666669,0x0A,,
42.639017083333336,0x50,,
42.640061000000003,0x0B,,
42.641104916666670,0x00,,
42.642148833333330,0x00,,
42.643192749999997,0x00,,
42.644236666666664,0x00,,
42.645280666666665,0x20,,
42.646324583333332,0x04,,
42.647368499999999,0x00,,
42.648412416666666,0x10,,
42.649456333333333,0x30,,
42.650500250000000,0xCB,,
42.651544166666667,0x04,,
42.659413749999999,0x55,,
42.660456083333337,0x01,,
42.661602583333334,0x0C,,
42.662644916666665,0x00,,
42.663687166666669,0xFE,,
42.664729416666667,0x10,,
42.665771749999998,0x21,,
42.666918250000002,0xC0,,
42.667960583333333,0x00,,
42.669002833333330,0x33,,
42.670045166666668,0x00,,
42.671087416666666,0x04,,
42.672129750000003,0x30,,
42.673172000000001,0x10,,
42.674214333333332,0x21,,
42.675256583333336,0x00,,
42.676298916666667,0x2B,,
42.677445416666664,0xDA,,
42.678487666666669,0x37,,
42.687037333333336,0x01,,
42.688081500000003,0x07,,
42.689125416666670,0x00,,
42.690169333333330,0x10,,
42.691213249999997,0x21,,
42.692257166666664,0xFE,,
42.693301083333331,0x90,,
42.694345083333332,0x00,,
42.695388999999999,0x33,,
42.696432916666666,0x00,,
42.697476833333333,0x11,,
42.698520750000000,0xF5,,
42.706004166666666,0x55,,
42.707150666666664,0x01,,
42.708193000000001,0x0A,,
42.709235249999999,0x00,,
42.710277499999997,0xFE,,
42.711319833333334,0x10,,
42.712362083333332,0x21,,
42.713404416666670,0xC2,,
42.714446750000000,0x00,,
42.715488999999998,0x34,,
42.716531250000003,0x00,,
42.717573583333333,0x02,,
42.718615833333331,0x50,,
42.719658166666669,0x0B,,
42.720700416666666,0x07,,
42.721742749999997,0xA7,,
42.727332750000002,0x01,,
42.728376916666669,0x12,,
42.729420833333336,0x00,,
42.730464833333336,0x10,,
42.731508750000003,0x21,,
42.732552666666663,0xFE,,
42.733596583333330,0x86,,
42.734640499999998,0x00,,
42.735684416666665,0x34,,
42.736728333333332,0x00,,
